Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	Activity description	Selected characterisations of conversation type	Transcription conventions used	Sample release inclusion	List of speaker IDs	Number of speakers	Recording date	Recording length	Recording location	Recording period	Year of recording	Inter-speaker relationship	Topics covered	Transcriber	URL	Match-begin corpus position	Match-end corpus position
55	SKB5	home till ten I thought that 's hold on cos I thought I 'd heard him on about that he	was sat	in at nine o'clock some mornings and he done twelve-hour days oh right yeah --UNCLEARWORD he 's doing longer than	home_RL till_II ten_MC I_PPIS1 thought_VVD that_DD1 's_VBZ hold_VV0 on_RP cos_CS I_PPIS1 thought_VVD I_PPIS1 'd_VHD heard_VVN him_PPHO1 on_RP about_II that_DD1 he_PPHS1	was_VBDZ sat_VVN	in_RP at_II nine_MC o'clock_RA some_DD mornings_NNT2 and_CC he_PPHS1 done_VDN twelve-hour_JJ days_NNT2 oh_UH right_RR yeah_UH --UNCLEARWORD_FU he_PPHS1 's_VBZ doing_VDG longer_RRR than_CSN	Friends just chatting	Discussing, explaining, inquiring, complaining	Revised	Texts within Sample release	S0202 S0208 S0211 S0214 S0215	5	2014-10-02	0:41:51	Home, Leeds	2014 Q4	2014	Close family, partners, very close friends	IPhone 6, chemotherapy, kids, sister, vampire diaries	T18	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=54	6465597	6465598
56	SKPP	know but I look in the mirror at myself and I just like now I feel self conscious where I	'm sat	no but like my weight no bothers me so much shut up and I ca n't no no but seriously	know_VVI but_CCB I_PPIS1 look_VV0 in_II the_AT mirror_NN1 at_II myself_PPX1 and_CC I_PPIS1 just_RR like_VV0 now_RT I_PPIS1 feel_VV0 self_NN1 conscious_JJ where_CS I_PPIS1	'm_VBM sat_VVN	no_UH but_CCB like_II my_APPGE weight_NN1 no_UH bothers_VVZ me_PPIO1 so_RG much_DA1 shut_VV0 up_RP and_CC I_PPIS1 ca_VM n't_XX no_UH no_UH but_CCB seriously_RR	Friends chatting about general stuff	Discussing, Explaining	Revised	Texts within Sample release	S0202 S0208	2	2014-09-10	1:03:54	France	2014 Q3	2014	Close family, partners, very close friends	Internet followers, people leaving, along, talking about other friends	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=55	6685962	6685963
57	SLX6	've earned it definitely yeah that 's it with a wedding you 're at their yeah beck and call you	're standing	around that 's right all day yeah you you 're there yeah all day so we have yeah in fact	've_VH0 earned_VVN it_PPH1 definitely_RR yeah_UH that_DD1 's_VBZ it_PPH1 with_IW a_AT1 wedding_NN1 you_PPY 're_VBR at_II their_APPGE yeah_UH beck_NN1 and_CC call_NN1 you_PPY	're_VBR standing_VVG	around_RP that_DD1 's_VBZ right_JJ all_DB day_NNT1 yeah_UH you_PPY you_PPY 're_VBR there_RL yeah_UH all_DB day_NNT1 so_CS we_PPIS2 have_VH0 yeah_UH in_II fact_NN1	Journey home from gig	Discussing, explaining, inquiring, complaining, advising, announcing, anecdote telling, making arrangements, telling jokes	Revised	Texts within Sample release	S0392 S0480	2	2015-09-12	1:02:08	ANON’s car	2015 Q3	2015	Friends, wider family circle	people, reflecting on the day, music, out of the window, retail, driving, places, events, language, electronic appliances, physics, 	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=56	7031406	7031407
58	SMEB	I would have been just terrified but this guy was was great and we 'd go up and he 'd	be sitting	in the plane going do n't we live in a fantastic county as well looking down to it spread below	I_PPIS1 would_VM have_VHI been_VBN just_RR terrified_JJ but_CCB this_DD1 guy_NN1 was_VBDZ was_VBDZ great_JJ and_CC we_PPIS2 'd_VM go_VVI up_RP and_CC he_PPHS1 'd_VM	be_VBI sitting_VVG	in_II the_AT plane_NN1 going_VVG do_VD0 n't_XX we_PPIS2 live_VVI in_II a_AT1 fantastic_JJ county_NN1 as_RR21 well_RR22 looking_VVG down_RP to_II it_PPH1 spread_VVD below_RL	Conversation over breakfast	Discussing, anecdote telling, making arrangements	Revised	Texts within Sample release	S0238 S0239	2	2014-08-30	1:15:59	ANON's kitchen, Swansea	2014 Q3	2014	Friends, wider family circle	breakfast, a visit to New York, flying lessons, plans for the day (ANON is staying overnight in ANON's home), social media, living in Japan (where they met), refuse collection, letter writing	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=57	7148958	7148959
59	SMEB	not an idiot but yes cos oh cardboard and newspapers were in two separate things and again you know he	was standing	there watching to make nobody put a cereal packet in the in with the newspapers and yeah erm I mean	not_XX an_AT1 idiot_NN1 but_CCB yes_UH cos_CS oh_UH cardboard_NN1 and_CC newspapers_NN2 were_VBDR in_II two_MC separate_JJ things_NN2 and_CC again_RT you_PPY know_VV0 he_PPHS1	was_VBDZ standing_VVG	there_RL watching_VVG to_TO make_VVI nobody_PN1 put_VVD a_AT1 cereal_NN1 packet_NN1 in_II the_AT in_RP with_IW the_AT newspapers_NN2 and_CC yeah_UH erm_UH I_PPIS1 mean_VV0	Conversation over breakfast	Discussing, anecdote telling, making arrangements	Revised	Texts within Sample release	S0238 S0239	2	2014-08-30	1:15:59	ANON's kitchen, Swansea	2014 Q3	2014	Friends, wider family circle	breakfast, a visit to New York, flying lessons, plans for the day (ANON is staying overnight in ANON's home), social media, living in Japan (where they met), refuse collection, letter writing	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=58	7157816	7157817
60	SMME	em so we used to not go home get to the call centre and work a thirteen hour shift so	be sat	there at seven in the morning pissed as a fart trying to manage a team of ten just sat there	em_PPHO2 so_RR we_PPIS2 used_VMK to_TO not_XX go_VVI home_RL get_VV0 to_II the_AT call_NN1 centre_NN1 and_CC work_VV0 a_AT1 thirteen_MC hour_NNT1 shift_VV0 so_RR	be_VBI sat_VVN	there_RL at_II seven_MC in_II the_AT morning_NNT1 pissed_JJ as_II a_AT1 fart_NN1 trying_VVG to_TO manage_VVI a_AT1 team_NN1 of_IO ten_MC just_RR sat_VVD there_RL	Friends drinking wine together discussing work, plans for the weekends, diets, living arrangements. 	Discussing, explaining, inquiring, complaining, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-02-09	1:25:06	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Work, plans for the weekends, diets, living arrangements	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=59	7263821	7263822
61	SMME	K- --ANONnameF used to start at ten and it was a running joke she 'd turn up and I 'd	be sat	there my clothes from the night before there 's like three thousand people do you know what I mean ?	K-_FU --ANONnameF_NP1 used_VMK to_TO start_VVI at_II ten_MC and_CC it_PPH1 was_VBDZ a_AT1 running_JJ joke_NN1 she_PPHS1 'd_VM turn_VVI up_RP and_CC I_PPIS1 'd_VM	be_VBI sat_VVN	there_RL my_APPGE clothes_NN2 from_II the_AT night_NNT1 before_CS there_EX 's_VBZ like_II three_MC thousand_NNO people_NN do_VD0 you_PPY know_VVI what_DDQ I_PPIS1 mean_VV0 ?_YQUE	Friends drinking wine together discussing work, plans for the weekends, diets, living arrangements. 	Discussing, explaining, inquiring, complaining, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-02-09	1:25:06	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Work, plans for the weekends, diets, living arrangements	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=60	7263890	7263891
62	SMSW	to say something but it comes out yeah it 's the same with me though because sometimes say I 'll	be sat	here and will not have said anything for five minutes just watching telly or whatever and I 'll sit I	to_TO say_VVI something_PN1 but_CCB it_PPH1 comes_VVZ out_RP yeah_UH it_PPH1 's_VBZ the_AT same_DA with_IW me_PPIO1 though_RR because_CS sometimes_RT say_VV0 I_PPIS1 'll_VM	be_VBI sat_VVN	here_RL and_CC will_VM not_XX have_VHI said_VVN anything_PN1 for_IF five_MC minutes_NNT2 just_RR watching_VVG telly_NN1 or_CC whatever_DDQV and_CC I_PPIS1 'll_VM sit_VVI I_PPIS1	Friends chatting about general stuff	Discussing, explaining, complaining, advising	Revised	Texts not in Sample release	S0202 S0203	2	2014-08-19	0:30:18	In a bar	2014 Q3	2014	Close family, partners, very close friends	Friendship, paedophiles, guitars, bands, hobbies	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=61	7336210	7336211
63	SMSW	no but still it 's bad but still older yeah yeah yeah so it 's like it 's like it	's sitting	there shagging her like his face like next to her like naked and that all this yeah and there 's	no_UH but_CCB still_RR it_PPH1 's_VBZ bad_JJ but_CCB still_RR older_JJR yeah_UH yeah_UH yeah_UH so_RR it_PPH1 's_VBZ like_RR it_PPH1 's_VBZ like_RR it_PPH1	's_VBZ sitting_VVG	there_RL shagging_VVG her_PPHO1 like_II his_APPGE face_NN1 like_II next_II21 to_II22 her_PPHO1 like_II naked_JJ and_CC that_DD1 all_DB this_DD1 yeah_UH and_CC there_EX 's_VBZ	Friends chatting about general stuff	Discussing, explaining, complaining, advising	Revised	Texts not in Sample release	S0202 S0203	2	2014-08-19	0:30:18	In a bar	2014 Q3	2014	Close family, partners, very close friends	Friendship, paedophiles, guitars, bands, hobbies	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=62	7337928	7337929
64	SMSW	he was never left on his own sort of thing right okay or like erm she like the proper teacher	was sat	at the back of class and she he 'd go right I 'm taking this class sort of thing stand	he_PPHS1 was_VBDZ never_RR left_VVN on_II his_APPGE own_DA sort_NN1 of_IO thing_NN1 right_RR okay_RR or_CC like_RR erm_UH she_PPHS1 like_RR the_AT proper_JJ teacher_NN1	was_VBDZ sat_VVN	at_II the_AT back_NN1 of_IO class_NN1 and_CC she_PPHS1 he_PPHS1 'd_VM go_VVI right_RR I_PPIS1 'm_VBM taking_VVG this_DD1 class_NN1 sort_NN1 of_IO thing_NN1 stand_NN1	Friends chatting about general stuff	Discussing, explaining, complaining, advising	Revised	Texts not in Sample release	S0202 S0203	2	2014-08-19	0:30:18	In a bar	2014 Q3	2014	Close family, partners, very close friends	Friendship, paedophiles, guitars, bands, hobbies	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=63	7339098	7339099
65	SMSW	who got who got her phone she was like I 'm just gon na send a text off it we	were sat	there looking at her pictures going like oh look at these like you would you were like what the fuck	who_PNQS got_VVD who_PNQS got_VVD her_APPGE phone_NN1 she_PPHS1 was_VBDZ like_RR I_PPIS1 'm_VBM just_RR gon_VVGK na_TO send_VVI a_AT1 text_NN1 off_II it_PPH1 we_PPIS2	were_VBDR sat_VVN	there_RL looking_VVG at_II her_APPGE pictures_NN2 going_VVG like_RR oh_UH look_VV0 at_II these_DD2 like_II you_PPY would_VM you_PPY were_VBDR like_RR what_DDQ the_AT fuck_NN1	Friends chatting about general stuff	Discussing, explaining, complaining, advising	Revised	Texts not in Sample release	S0202 S0203	2	2014-08-19	0:30:18	In a bar	2014 Q3	2014	Close family, partners, very close friends	Friendship, paedophiles, guitars, bands, hobbies	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=64	7339850	7339851
66	SNE5	we thought we 'd go it 'd be interesting to see how much interest I 've had cos it 's	been sitting	there for a long time without me going there it 'll be a lot oh it will be well we	we_PPIS2 thought_VVD we_PPIS2 'd_VM go_VVI it_PPH1 'd_VM be_VBI interesting_JJ to_TO see_VVI how_RGQ much_DA1 interest_NN1 I_PPIS1 've_VH0 had_VHN cos_CS it_PPH1 's_VHZ	been_VBN sitting_VVG	there_RL for_IF a_AT1 long_JJ time_NNT1 without_IW me_PPIO1 going_VVG there_RL it_PPH1 'll_VM be_VBI a_AT1 lot_NN1 oh_UH it_PPH1 will_VM be_VBI well_RR we_PPIS2	Family and very close friend meet for morning coffee	Discussing, Explaining, inquiring, complaining, advising, requesting, announcing, anecdote telling, making arrangements, telling jokes	Revised	Texts within Sample release	S0391 S0392 S0393 S0397	4	2015-04-01	1:02:33	In a café	2015 Q2	2015	Close family, partners, very close friends	coffee shops, Healthcare, volunteering, technology, food and drink, sport, events, word derivations, TV, popular culture, other people, gifts, mind and spirituality, recent events, cars, advertising, making arrangements, public transport, music, gardening, marketing, future plans, animals, glasses, politics, banknotes, electricity, accents, local events, reminiscing, contents of bag	T06	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=65	7663319	7663320
67	SNE5	and saying people like confident to do it except on our south west train journey where they were ale man	were standing	and when we got up he said you 're the only people talking on that train are n't you and	and_CC saying_VVG people_NN like_II confident_JJ to_TO do_VDI it_PPH1 except_II on_II our_APPGE south_ND1 west_ND1 train_NN1 journey_NN1 where_RRQ they_PPHS2 were_VBDR ale_NN1 man_NN1	were_VBDR standing_VVG	and_CC when_CS we_PPIS2 got_VVD up_RP he_PPHS1 said_VVD you_PPY 're_VBR the_AT only_JJ people_NN talking_VVG on_II that_DD1 train_NN1 are_VBR n't_XX you_PPY and_CC	Family and very close friend meet for morning coffee	Discussing, Explaining, inquiring, complaining, advising, requesting, announcing, anecdote telling, making arrangements, telling jokes	Revised	Texts within Sample release	S0391 S0392 S0393 S0397	4	2015-04-01	1:02:33	In a café	2015 Q2	2015	Close family, partners, very close friends	coffee shops, Healthcare, volunteering, technology, food and drink, sport, events, word derivations, TV, popular culture, other people, gifts, mind and spirituality, recent events, cars, advertising, making arrangements, public transport, music, gardening, marketing, future plans, animals, glasses, politics, banknotes, electricity, accents, local events, reminiscing, contents of bag	T06	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=66	7663643	7663644
68	SP2Y	that you 'd be er for a start you 'd have to get a dictionary out and you might actually	be sitting	there thinking I 'm not a hundred percent sure what 's been decided mm yeah --UNCLEARWORD yeah because you do	that_CST you_PPY 'd_VM be_VBI er_UH for_IF a_AT1 start_NN1 you_PPY 'd_VM have_VHI to_TO get_VVI a_AT1 dictionary_NN1 out_RP and_CC you_PPY might_VM actually_RR	be_VBI sitting_VVG	there_RL thinking_VVG I_PPIS1 'm_VBM not_XX a_AT1 hundred_NNO percent_NNU sure_JJ what_DDQ 's_VHZ been_VBN decided_VVN mm_UH yeah_UH --UNCLEARWORD_FU yeah_UH because_CS you_PPY do_VD0	Colleagues discussing a business seminar	Discussing	Revised	Texts within Sample release	S0238 S0240 S0241	3	2014-09-04	1:54:53	University meeting room, Leeds	2014 Q3	2014	Colleagues	the speaker consent form; structure and content of a seminar the 3 colleagues will be giving on international business communication 	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=67	7941631	7941632
69	SQE6	punch myself in the face --UNCLEARWORD I wish you 'd do that no the weird thing is like we we	were sat	down were n't we and then they came and joined us and they were with --ANONnameF yeah and like we	punch_VVI myself_PPX1 in_II the_AT face_NN1 --UNCLEARWORD_FU I_PPIS1 wish_VV0 you_PPY 'd_VM do_VDI that_DD1 no_UH the_AT weird_JJ thing_NN1 is_VBZ like_RR we_PPIS2 we_PPIS2	were_VBDR sat_VVN	down_RP were_VBDR n't_XX we_PPIS2 and_CC then_RT they_PPHS2 came_VVD and_CC joined_VVD us_PPIO2 and_CC they_PPHS2 were_VBDR with_IW --ANONnameF_NP1 yeah_UH and_CC like_RR we_PPIS2	At the pub with friends talking about various things. 	discussing, explaining, anecdote telling, telling jokes	Revised	Texts not in Sample release	S0583 S0584 S0585 S0586 S0587	5	2016-01-01	0:13:05	The Poacher (pub) in Gorse Covert, Warrington. 	2016 Q1	2016	Close family, partners, very close friends	Holiday story telling. Joking. Reminiscing. 	T18	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=68	8395299	8395300
70	SQP2	possibly if yours was like minus ten minus one hundred and ten minus infinity yeah so they 're shit we	were sat	in the back of the car and he said you know what do you mind me asking cos there was	possibly_RR if_CS yours_PPGE was_VBDZ like_II minus_II ten_MC minus_II one_MC1 hundred_NNO and_CC ten_MC minus_II infinity_NN1 yeah_UH so_RR they_PPHS2 're_VBR shit_NN1 we_PPIS2	were_VBDR sat_VVN	in_II the_AT back_NN1 of_IO the_AT car_NN1 and_CC he_PPHS1 said_VVD you_PPY know_VV0 what_DDQ do_VD0 you_PPY mind_VVI me_PPIO1 asking_VVG cos_CS there_EX was_VBDZ	Friends eating dinner, chatting.	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-02-29	1:01:40	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Work, relationships, clothes	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=69	8428696	8428697
71	SQP2	and I said you you had potentially could have still a very able workforce but nobody 's utilized mm you	're sat	on skills that you you do n't ever use you do n't call upon and you do n't recognize or	and_CC I_PPIS1 said_VVD you_PPY you_PPY had_VHD potentially_RR could_VM have_VHI still_RR a_AT1 very_RG able_JJ workforce_NN1 but_CCB nobody_PN1 's_VHZ utilized_VVN mm_UH you_PPY	're_VBR sat_VVN	on_II skills_NN2 that_CST you_PPY you_PPY do_VD0 n't_XX ever_RR use_VVI you_PPY do_VD0 n't_XX call_VVI upon_II and_CC you_PPY do_VD0 n't_XX recognize_VVI or_CC	Friends eating dinner, chatting.	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-02-29	1:01:40	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Work, relationships, clothes	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=70	8428843	8428844
72	SQWC	it would 've been different --UNCLEARWORD yeah I think I but I still do feel a bit guilty I 'd	be sitting	on selfish street for this one yeah --UNCLEARWORD --UNCLEARWORD I mean no one wants to think of themselves as a	it_PPH1 would_VM 've_VHI been_VBN different_JJ --UNCLEARWORD_FU yeah_UH I_PPIS1 think_VV0 I_PPIS1 but_CCB I_PPIS1 still_RR do_VD0 feel_VVI a_RR21 bit_RR22 guilty_JJ I_PPIS1 'd_VM	be_VBI sitting_VVG	on_II selfish_JJ street_NN1 for_IF this_DD1 one_PN1 yeah_UH --UNCLEARWORD_FU --UNCLEARWORD_FU I_PPIS1 mean_VV0 no_PN121 one_PN122 wants_VVZ to_TO think_VVI of_IO themselves_PPX2 as_II a_AT1	Friends eating, chatting	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-03-11	1:37:03	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Illness, relationships	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=71	8491268	8491269
73	SRBZ	even in the hall with the bedroom door open I could hear it ticking it must depend on what it	's standing	on erm does such a thing exist as a digital little really tiny alarm clock ? they must must n't	even_RR in_II the_AT hall_NN1 with_IW the_AT bedroom_NN1 door_NN1 open_VV0 I_PPIS1 could_VM hear_VVI it_PPH1 ticking_VVG it_PPH1 must_VM depend_VVI on_II what_DDQ it_PPH1	's_VBZ standing_VVG	on_RP erm_UH does_VDZ such_DA a_AT1 thing_NN1 exist_VV0 as_CSA a_AT1 digital_JJ little_JJ really_RR tiny_JJ alarm_NN1 clock_NN1 ?_YQUE they_PPHS2 must_VM must_VM n't_XX	Conversation over breakfast	Discussing, explaining, anecdote telling	Revised	Texts not in Sample release	S0238 S0389	2	2014-12-06	0:51:42	ANON's dining room	2014 Q4	2014	Friends, wider family circle	birdsong identification, alarm clocks, feeding birds, the dentist, nosebleeds, feeding birds, gardening, elderly women, throat cancer, mutual friends	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=72	8662186	8662187
74	SRBZ	great tits call cos it 's a it 's a quite an irritating sort of two-tone squeak erm and I	was sitting	o- outside going I wonder what that is ? and went and checked and yes that was definitely a great	great_JJ tits_NN2 call_VV0 cos_CS it_PPH1 's_VBZ a_AT1 it_PPH1 's_VBZ a_AT1 quite_RG an_AT1 irritating_JJ sort_NN1 of_IO two-tone_JJ squeak_NN1 erm_UH and_CC I_PPIS1	was_VBDZ sitting_VVG	o-_FU outside_II going_VVG I_PPIS1 wonder_VV0 what_DDQ that_DD1 is_VBZ ?_YQUE and_CC went_VVD and_CC checked_VVD and_CC yes_UH that_DD1 was_VBDZ definitely_RR a_AT1 great_JJ	Conversation over breakfast	Discussing, explaining, anecdote telling	Revised	Texts not in Sample release	S0238 S0389	2	2014-12-06	0:51:42	ANON's dining room	2014 Q4	2014	Friends, wider family circle	birdsong identification, alarm clocks, feeding birds, the dentist, nosebleeds, feeding birds, gardening, elderly women, throat cancer, mutual friends	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=73	8664313	8664314
75	SRBZ	with an average if you 've got several people there yeah yeah erm but I just found it impossible I	was standing	there being interested but I really was n't contributing to the counting because I just could n't watch things moving	with_IW an_AT1 average_NN1 if_CS you_PPY 've_VH0 got_VVN several_DA2 people_NN there_RL yeah_UH yeah_UH erm_UH but_CCB I_PPIS1 just_RR found_VVD it_PPH1 impossible_JJ I_PPIS1	was_VBDZ standing_VVG	there_RL being_VBG interested_JJ but_CCB I_PPIS1 really_RR was_VBDZ n't_XX contributing_VVG to_II the_AT counting_NN1 because_CS I_PPIS1 just_RR could_VM n't_XX watch_VVI things_NN2 moving_VVG	Conversation over breakfast	Discussing, explaining, anecdote telling	Revised	Texts not in Sample release	S0238 S0389	2	2014-12-06	0:51:42	ANON's dining room	2014 Q4	2014	Friends, wider family circle	birdsong identification, alarm clocks, feeding birds, the dentist, nosebleeds, feeding birds, gardening, elderly women, throat cancer, mutual friends	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=74	8664877	8664878
76	SRBZ	sort of greenish yellowish mm no idea erm but again I have n't really seen them around here but I	was sitting	there with my bird book and and the same birds were coming every time you know mm that looks like	sort_RR21 of_RR22 greenish_JJ yellowish_JJ mm_UH no_AT idea_NN1 erm_UH but_CCB again_RT I_PPIS1 have_VH0 n't_XX really_RR seen_VVN them_PPHO2 around_RP here_RL but_CCB I_PPIS1	was_VBDZ sitting_VVG	there_RL with_IW my_APPGE bird_NN1 book_NN1 and_CC and_CC the_AT same_DA birds_NN2 were_VBDR coming_VVG every_AT1 time_NNT1 you_PPY know_VV0 mm_UH that_DD1 looks_VVZ like_II	Conversation over breakfast	Discussing, explaining, anecdote telling	Revised	Texts not in Sample release	S0238 S0389	2	2014-12-06	0:51:42	ANON's dining room	2014 Q4	2014	Friends, wider family circle	birdsong identification, alarm clocks, feeding birds, the dentist, nosebleeds, feeding birds, gardening, elderly women, throat cancer, mutual friends	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=75	8665565	8665566
77	SRBZ	was happening with me I was doing the lights for a play cos I can remember it starting and I	was sitting	in the box you know but it would just start no warning no nothing and you 'd just suddenly realise	was_VBDZ happening_VVG with_IW me_PPIO1 I_PPIS1 was_VBDZ doing_VDG the_AT lights_NN2 for_IF a_AT1 play_NN1 cos_CS I_PPIS1 can_VM remember_VVI it_PPH1 starting_VVG and_CC I_PPIS1	was_VBDZ sitting_VVG	in_II the_AT box_NN1 you_PPY know_VV0 but_CCB it_PPH1 would_VM just_RR start_VVI no_AT warning_NN1 no_AT nothing_PN1 and_CC you_PPY 'd_VM just_RR suddenly_RR realise_VVI	Conversation over breakfast	Discussing, explaining, anecdote telling	Revised	Texts not in Sample release	S0238 S0389	2	2014-12-06	0:51:42	ANON's dining room	2014 Q4	2014	Friends, wider family circle	birdsong identification, alarm clocks, feeding birds, the dentist, nosebleeds, feeding birds, gardening, elderly women, throat cancer, mutual friends	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=76	8666313	8666314
78	STG7	n't work steal and all that sort of stuff some guy knocked on my door the other day well I	was sat	in erm in one of our rooms in our house upstairs I sit and smoke out of the window like	n't_XX work_VVI steal_VV0 and_CC all_DB that_DD1 sort_NN1 of_IO stuff_NN1 some_DD guy_NN1 knocked_VVD on_II my_APPGE door_NN1 the_AT other_JJ day_NNT1 well_RR I_PPIS1	was_VBDZ sat_VVN	in_II erm_UH in_II one_MC1 of_IO our_APPGE rooms_NN2 in_II our_APPGE house_NN1 upstairs_RL I_PPIS1 sit_VV0 and_CC smoke_VV0 out_II21 of_II22 the_AT window_NN1 like_RR	Friends chatting about general stuff	Discussing, explaining, complaining, announcing, anecdote telling	Revised	Texts within Sample release	S0202 S0209 S0212	3	2014-08-28	0:35:56	France	2014 Q3	2014	Close family, partners, very close friends	Boys, friends, jealousy, boyfriends, annoyance	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=77	9002131	9002132
79	STY2	you practice you erm write the chords yeah is that what they 're called ? yeah yeah but when I	'm sat	at home with my parents mum and dad are like --UNCLEARWORD fucking gigs and --UNCLEARWORD all day yeah course you	you_PPY practice_NN1 you_PPY erm_UH write_VV0 the_AT chords_NN2 yeah_UH is_VBZ that_DD1 what_DDQ they_PPHS2 're_VBR called_VVN ?_YQUE yeah_UH yeah_UH but_CCB when_CS I_PPIS1	'm_VBM sat_VVN	at_II home_NN1 with_IW my_APPGE parents_NN2 mum_NN1 and_CC dad_NN1 are_VBR like_RR --UNCLEARWORD_FU fucking_JJ gigs_NN2 and_CC --UNCLEARWORD_FU all_DB day_NNT1 yeah_UH course_RR you_PPY	Friends chatting about general stuff	Discussing, explaining, inquiring	Revised	Texts not in Sample release	S0202 S0203	2	2014-08-19	0:37:45	In a bar	2014 Q3	2014	Close family, partners, very close friends	Sports, uni, work, bands	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=78	9218470	9218471
80	STZ3	're engaged would you like a second ? at least that 's --UNCLEARWORD erm ah all these dirty old men	are sat	there going oh --UNCLEARWORD how do I reply to er reply there we go --UNCLEARWORD put a comment on it	're_VBR engaged_VVN would_VM you_PPY like_VVI a_AT1 second_NNT1 ?_YQUE at_RR21 least_RR22 that_DD1 's_VBZ --UNCLEARWORD_FU erm_UH ah_UH all_DB these_DD2 dirty_JJ old_JJ men_NN2	are_VBR sat_VVN	there_RL going_VVG oh_UH --UNCLEARWORD_FU how_RRQ do_VD0 I_PPIS1 reply_VVI to_TO er_UH reply_VVI there_RL we_PPIS2 go_VV0 --UNCLEARWORD_FU put_VV0 a_AT1 comment_NN1 on_II it_PPH1	Friends chatting about general stuff	Discussing, explaining, inquiring	Revised	Texts within Sample release	S0202 S0203	2	2014-08-19	0:44:14	In a bar	2014 Q3	2014	Close family, partners, very close friends	Sports, uni, work, bands	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=79	9227176	9227177
